date,title,source,url
2018-09-21T21:52:37Z,"Michael Ovitz, Former Hollywood Super Agent, Looks Back...",the-wall-street-journal,https://www.wsj.com/articles/michael-ovitz-the-former-hollywood-super-agent-looks-back-in-a-new-book-1537561186
2018-09-30T17:52:42Z,Tencent Targets Business Customers in Restructuring Plan - Wall Street Journal,the-wall-street-journal,https://www.wsj.com/articles/tencent-targets-business-customers-in-restructuring-plan-1538329670
2018-09-11T11:34:37Z,Robots Producing More of What Eat...,the-wall-street-journal,https://www.wsj.com/articles/see-food-why-robots-are-producing-more-of-what-you-eat-1536663744
2018-09-24T00:40:44Z,WPP Considers Merger of Young & Rubicam and Digital Ad Firm VML,the-wall-street-journal,https://www.wsj.com/articles/wpp-considers-merger-of-young-rubicam-and-digital-ad-firm-vml-1537729991
2018-09-18T14:56:12Z,Very Interesting! Awesome! Love it! Gmail Users Confront Chipper 'Smart Reply',the-wall-street-journal,https://www.wsj.com/articles/very-interesting-awesome-love-it-gmail-users-confront-chipper-smart-reply-1537282569
2018-09-18T14:27:10Z,Alibaba's Jack Ma Denies Beijing Forced Him Out,the-wall-street-journal,https://www.wsj.com/articles/alibabas-jack-ma-denies-beijing-forced-him-out-1537280485
2018-09-10T15:02:40Z,"Brain Data Could Read Moods, Potentially Treat Depression - Wall Street Journal",the-wall-street-journal,https://www.wsj.com/articles/mapping-moods-in-the-human-brain-1536591601
2018-09-24T02:27:00Z,Private Equity Turns to Big Data to Find Deals,the-wall-street-journal,https://www.wsj.com/articles/private-equity-turns-to-big-data-to-find-deals-1537754581
2018-09-19T02:49:50Z,Facial Recognition Goes Mainstream,the-wall-street-journal,https://www.wsj.com/articles/facial-recognition-goes-mainstream-1537322700
2018-09-25T15:17:38Z,Please Comb Your Hair. Phones With Facial Recognition Get Judgmental With Their Owners,the-wall-street-journal,https://www.wsj.com/articles/please-comb-your-hair-phones-with-facial-recognition-get-judgmental-with-their-owners-1537887972
2018-09-19T11:57:00Z,"Ordering Coffee Through Your Car? New Apps Turn Cars Into Smartphones, Raising Safety Questions",the-wall-street-journal,https://www.wsj.com/articles/ordering-coffee-through-your-car-new-apps-turn-cars-into-smartphones-raising-safety-questions-1537354800
2018-09-06T17:30:02Z,Quiz: Can You Tell the Difference Between Gmail Smart Reply and a Human?,the-wall-street-journal,https://www.wsj.com/articles/quiz-can-you-tell-the-difference-between-gmail-smart-reply-and-a-human-1536255000
2018-09-18T16:30:58Z,Venture Funding Flows to New York City Tech Startups,the-wall-street-journal,https://www.wsj.com/articles/venture-funding-flows-to-new-york-city-tech-startups-1537279706
2018-09-17T23:03:47Z,Software 'Robots' Power Surging Values for Three Little-Known Startups,the-wall-street-journal,https://www.wsj.com/articles/software-robots-power-surging-values-for-three-little-known-startups-1537225425
2018-09-17T02:29:27Z,Wearable Health Monitors: Do They Work?,the-wall-street-journal,https://www.wsj.com/articles/wearable-health-monitors-do-they-work-1537149961
2018-09-12T09:05:28Z,Real Time Economics: U.S. Workers Are Quitting Jobs at the Fastest Rate In 17 Years,the-wall-street-journal,https://blogs.wsj.com/economics/2018/09/12/real-time-economics-u-s-workers-are-quitting-jobs-at-the-fastest-rate-in-17-years/
2018-09-17T14:51:34Z,A Twist in the U.S. Tariff Battle: 'It's Helping China Be More Competitive',the-wall-street-journal,https://www.wsj.com/articles/a-twist-in-the-u-s-tariff-battle-its-helping-china-be-more-competitive-1537194771
2018-09-09T20:51:45Z,The Wall Street Journal: Alibaba’s Jack Ma likely to unveil succession plan Monday,the-wall-street-journal,https://www.wsj.com/articles/alibabas-jack-ma-expected-to-reveal-succession-plan-1536524117
2018-10-01T20:49:38Z,Robots Head for the Fields,the-wall-street-journal,https://www.wsj.com/articles/robots-head-for-the-fields-1538426976
2018-09-19T04:21:14Z,World Economic Forum Takes On China Tech Regulation,the-wall-street-journal,https://www.wsj.com/articles/world-economic-forum-takes-on-china-tech-regulation-1537329621
2018-09-25T14:46:38Z,Instagram's Kevin Systrom on the Platform He Built for One Billion Users,the-wall-street-journal,https://www.wsj.com/articles/instagrams-kevin-systrom-on-the-platform-he-built-for-one-billion-users-1537886795
2018-09-12T12:21:02Z,The First Flying-Car Review,the-wall-street-journal,https://www.wsj.com/articles/the-first-flying-car-review-1536753601
2018-09-20T09:29:00Z,Artificial Intelligence: The Robots Are Now Hiring - Moving Upstream,the-wall-street-journal,http://www.wsj.com/video/series/moving-upstream/artificial-intelligence-the-robots-are-now-hiring-moving-upstream/2790C6B9-4E47-4544-9331-36DB418366CF
2018-09-07T15:54:33Z,Elon Musk Appears to Smoke Marijuana,the-wall-street-journal,http://www.wsj.com/video/elon-musk-appears-to-smoke-marijuana/142F3B6D-6A09-4E9A-80C2-F458D2E505BE.html
2018-09-20T16:17:54Z,"Almost Half Of all Cell Phone Calls Will Be Spam by Next Year, Tech Security Firm Warns",time,http://time.com/5401861/cell-phone-calls-fraudulent-first-orion/
2018-09-25T09:07:07Z,U.N. to Caution Against Populism as World Leaders Convene for the Annual Summit,time,http://time.com/5405514/un-general-assembly-convenes-2018/
2018-09-20T20:24:16Z,Amazon Just Unveiled a Bunch of New Stuff With Alexa — Including a $60 Microwave,time,http://time.com/5402499/amazon-alexa-microwave/
2018-09-04T15:15:03Z,"20 Years Of Google Has Changed the Way We Think. Here’s How, According to a Historian of Information",time,http://time.com/5383389/google-history-search-information/
2018-09-07T11:12:50Z,Elon Musk Smokes Marijuana in His First Appearance Since Tweet About Taking Tesla Public,time,http://time.com/5389781/elon-musk-smokes-marijuana-podcast/
2018-09-16T14:08:39Z,Report: President Trump Moving Forward With His Plans to Impose China Tariffs,time,http://time.com/5397541/trump-plans-china-tariffs/
2018-09-19T19:43:37Z,‘This Is How Rats Work.’ Why Twitter’s Emphasis on Follower Counts Could Be Backfiring,time,http://time.com/5390750/twitter-follower-counts/
